timestamp_utc,scenario,config,users,run,duration_s,requests_total,errors,p50_ms,p95_ms,p99_ms,throughput_rps,energy_kwh,co2_kg,co2_per_req_mg
2026-06-02T08:40:00Z,s2,baseline,50,2,94.28190542199991,82,0,44399.0,64659.0,66134.0,0.870,0.0011876164811190737,0.0004524224984823111,5.5173
2026-06-02T08:43:09Z,s5,baseline,80,1,63.79779988700011,5475,0,874.0,1127.0,1200.0,85.818,0.0008036185971867056,0.0003061385045982755,0.0559
2026-06-02T08:45:48Z,s5,baseline,10,3,63.3509017399997,6111,0,98.0,145.0,168.0,96.463,0.0007979800046128591,0.0003039904827572687,0.0497
2026-06-02T08:48:27Z,s2,baseline,80,2,113.89312054799984,99,0,73126.0,102671.0,102880.0,0.869,0.0014346471041133042,0.0005465288143119632,5.5205
2026-06-02T08:51:56Z,s5,baseline,80,3,63.766337588999704,5857,0,824.0,1101.0,1181.0,91.851,0.0008032241452206786,0.00030598823812181755,0.0522
2026-06-02T08:54:34Z,s5,baseline,80,2,64.04339500099968,5543,0,867.0,1116.0,1220.0,86.551,0.0008067123917170709,0.00030731708562461817,0.0554
2026-06-02T08:57:12Z,s5,baseline,10,2,63.37179454899979,6107,0,98.0,146.0,173.0,96.368,0.0007982411515264532,0.00030408996667400236,0.0498
2026-06-02T08:59:53Z,s1,baseline,80,3,529.2362126849998,80,0,512663.0,522032.0,524298.0,0.151,0.006666334620027234,0.002539540173499375,31.7443
2026-06-02T09:10:19Z,s4,baseline,10,1,63.83116098499977,562,0,1028.0,1500.0,1669.0,8.804,0.0008040404934799383,0.00030629922599118253,0.5450
2026-06-02T09:13:00Z,s2,baseline,50,3,94.95583071500005,80,0,46181.0,67230.0,67688.0,0.842,0.0011961080984190752,0.0004556573800927467,5.6957
2026-06-02T09:16:13Z,s1,baseline,50,1,317.4545157619996,50,0,304617.0,310833.0,311257.0,0.158,0.003998762932460225,0.0015233287391207228,30.4666
2026-06-02T09:23:09Z,s2,baseline,10,2,71.36959887000012,61,0,10749.0,11466.0,11539.0,0.855,0.0008989954187379256,0.00034247230476821275,5.6143
2026-06-02T09:25:55Z,s5,baseline,50,2,63.74000179199993,5242,0,571.0,754.0,835.0,82.240,0.0008028889150695509,0.00030586053219574546,0.0583
2026-06-02T09:28:34Z,s3,baseline,10,2,66.93962674800059,84,0,7489.0,7897.0,8056.0,1.255,0.0008432028511228031,0.0003212181261352319,3.8240
2026-06-02T09:31:18Z,s1,baseline,10,1,96.83124045799923,16,0,55336.0,58143.0,58820.0,0.165,0.0012197124740662179,0.0004646494669955257,29.0406
2026-06-02T09:34:31Z,s3,baseline,80,1,80.56012757699955,101,0,58791.0,60095.0,60744.0,1.254,0.0010147708925813312,0.00038657697152885814,3.8275
2026-06-02T09:37:29Z,s2,baseline,10,3,69.21692797699961,61,0,10464.0,11318.0,11360.0,0.881,0.0008718883598686991,0.0003321458706919809,5.4450
2026-06-02T09:40:14Z,s3,baseline,50,2,78.98027367099985,100,0,35890.0,38483.0,39145.0,1.266,0.000994873446267005,0.0003789970393554156,3.7900
