timestamp_utc,scenario,config,users,run,duration_s,requests_total,errors,p50_ms,p95_ms,p99_ms,throughput_rps,energy_kwh,co2_kg,co2_per_req_mg
2026-06-02T08:58:22Z,s2,optimized,50,2,68.42611710699975,2860,0,584.0,3138.0,5696.0,41.797,0.0020088813687653088,0.0007652833574311444,0.2676
2026-06-02T09:01:09Z,s5,optimized,80,1,64.50162464500045,151478,0,28.0,46.0,70.0,2348.437,0.001893707280368223,0.0007214077884562745,0.0048
2026-06-02T09:03:50Z,s5,optimized,10,3,64.53598254000008,96846,0,5.0,10.0,16.0,1500.651,0.0018946291682760841,0.0007217589816547743,0.0075
2026-06-02T09:06:32Z,s2,optimized,80,2,68.15365122799994,2787,0,965.0,4781.0,11587.0,40.893,0.002000815166477321,0.0007622105376695354,0.2735
2026-06-02T09:09:20Z,s5,optimized,80,3,64.56510019800044,147697,0,29.0,48.0,74.0,2287.567,0.0018954309007107187,0.0007220644016257483,0.0049
2026-06-02T09:12:02Z,s5,optimized,80,2,66.0719269580004,155171,0,27.0,44.0,68.0,2348.516,0.0019397907265788516,0.0007389632772902135,0.0048
2026-06-02T09:14:44Z,s5,optimized,10,2,64.47312104799948,94084,0,5.0,10.0,16.0,1459.275,0.001892826228770404,0.0007210721518500854,0.0077
2026-06-02T09:17:26Z,s1,optimized,80,3,904.2186141729999,91,47,884236.0,896192.0,896717.0,0.101,0.026545842715892776,0.010112638782619353,111.1279
2026-06-02T09:34:10Z,s4,optimized,10,1,65.54783978599971,1257,0,420.0,711.0,990.0,19.177,0.0019244682707426004,0.0007331261877393937,0.5832
2026-06-02T09:36:54Z,s2,optimized,50,3,68.85153939099928,2888,0,889.0,2019.0,3294.0,41.945,0.002021468688759253,0.0007700784969828375,0.2666
2026-06-02T09:39:41Z,s1,optimized,50,1,519.6275794550002,102,10,51572.0,498478.0,500765.0,0.196,0.015254112603313153,0.0058110541962321455,56.9711
2026-06-02T09:50:07Z,s2,optimized,10,2,68.3465173250006,2948,0,188.0,296.0,513.0,43.133,0.0020066393342655716,0.0007644292543884696,0.2593
2026-06-02T09:52:51Z,s5,optimized,50,2,64.45577853799932,149412,0,18.0,30.0,47.0,2318.054,0.0018921973351593935,0.000720832574828971,0.0048
2026-06-02T09:55:32Z,s3,optimized,10,2,66.80607034500008,127,0,4780.0,6098.0,6242.0,1.901,0.0019613907994068575,0.0007471918250340424,5.8834
2026-06-02T09:58:16Z,s1,optimized,10,1,67.79348671300068,88,0,6761.0,9058.0,9667.0,1.298,0.0019904057850099414,0.0007582450837995371,8.6164
2026-06-02T10:01:04Z,s3,optimized,80,1,85.96271580900066,160,0,38384.0,42350.0,43965.0,1.861,0.0025238015293293516,0.0009614421925980165,6.0090
2026-06-02T10:04:08Z,s2,optimized,10,3,66.43240853000043,2990,0,185.0,280.0,457.0,45.008,0.0019504438569757244,0.0007430215873149022,0.2485
2026-06-02T10:06:51Z,s3,optimized,50,2,80.25623870899926,150,0,24137.0,26394.0,26912.0,1.869,0.002356312629499458,0.0008976372962078185,5.9842
2026-06-02T10:09:47Z,s4,optimized,10,3,64.75490702699972,1280,0,410.0,725.0,1405.0,19.767,0.0019011784315466243,0.0007242539234976865,0.5658
2026-06-02T10:12:28Z,s4,optimized,10,2,64.59331155499967,1230,0,467.0,638.0,1454.0,19.042,0.0018963659349483433,0.0007224206029185714,0.5873
2026-06-02T10:15:09Z,s1,optimized,10,2,68.42130454499966,86,0,7120.0,9430.0,10330.0,1.257,0.002008834121681571,0.0007652653586545945,8.8984
2026-06-02T10:17:55Z,s3,optimized,50,3,81.82369888600078,150,0,24521.0,26906.0,27566.0,1.833,0.0024022614456782367,0.0009151414977311243,6.1009
2026-06-02T10:20:53Z,s4,optimized,80,2,66.82062190299985,1306,0,3489.0,6155.0,7099.0,19.545,0.0019617210595390135,0.0007473176376313872,0.5722
2026-06-02T10:23:38Z,s3,optimized,10,3,67.03455873000166,124,0,4833.0,6680.0,7011.0,1.850,0.001968126604233113,0.0007497578298826044,6.0464
2026-06-02T10:26:21Z,s4,optimized,50,1,65.97293007499866,1249,0,2157.0,3702.0,5691.0,18.932,0.00193690049909255,0.0007378622451293069,0.5908
2026-06-02T10:29:04Z,s4,optimized,80,3,67.17467873900023,1031,0,4429.0,8308.0,9377.0,15.348,0.0019722483482719033,0.0007513280082741816,0.7287
2026-06-02T10:31:47Z,s4,optimized,50,2,66.28630166599942,1267,0,2190.0,3914.0,4472.0,19.114,0.001946157761930937,0.0007413887994075904,0.5852
2026-06-02T10:34:29Z,s5,optimized,50,1,64.53418427500037,143005,0,19.0,31.0,49.0,2215.957,0.0018945291051985196,0.0007217208626253761,0.0050
2026-06-02T10:37:12Z,s1,optimized,50,2,100.44546893799998,142,33,26064.0,47844.0,52714.0,1.414,0.0029490624693282856,0.0011234453476906105,7.9116
2026-06-02T10:40:34Z,s2,optimized,10,1,67.7634418939997,3250,0,172.0,254.0,384.0,47.961,0.001989510524685945,0.0007579040343791109,0.2332
2026-06-02T10:43:18Z,s5,optimized,10,1,64.46255501700034,95192,0,5.0,10.0,16.0,1476.702,0.0018925743633986178,0.0007209762037367034,0.0076
2026-06-02T10:46:00Z,s3,optimized,10,1,68.2625148520001,127,0,4732.0,5577.0,6055.0,1.860,0.00200408790707591,0.000763457288200568,6.0115
2026-06-02T10:48:45Z,s1,optimized,80,2,1497.9996555420003,174,80,36474.0,1440615.0,1458406.0,0.116,0.04397998003230565,0.01675417339330684,96.2884
2026-06-02T11:15:33Z,s3,optimized,80,2,87.90966905099958,160,0,38471.0,42936.0,43338.0,1.820,0.002580861109118982,0.0009831790395188763,6.1449
