timestamp_utc,scenario,config,users,run,duration_s,requests_total,errors,p50_ms,p95_ms,p99_ms,throughput_rps,energy_kwh,co2_kg,co2_per_req_mg
2026-06-02T17:14:04Z,s3,baseline,80,2,147.54991325399897,80,0,137254.0,140017.0,140337.0,0.542,0.00433188030004998,0.00165022980030404,20.6279
2026-06-02T17:18:10Z,s3,baseline,50,1,92.52197135199822,50,0,83638.0,85164.0,85283.0,0.540,0.002716407921834265,0.0010348155978227632,20.6963
2026-06-02T17:21:19Z,s4,baseline,50,3,71.39747160200204,256,19,12099.0,17625.0,21290.0,3.586,0.0020943133471802173,0.0007978286696083038,3.1165
2026-06-02T17:24:14Z,s2,baseline,80,1,129.2958993400025,197,122,26131.0,68362.0,88498.0,1.524,0.003796110850812578,0.0014461284286170517,7.3408
2026-06-02T17:28:01Z,s4,baseline,80,1,79.41551745899778,325,118,17558.0,22368.0,25766.0,4.092,0.002331571659043513,0.0008882122235126264,2.7330
2026-06-02T17:30:58Z,s5,baseline,50,3,65.59613643299963,3441,0,855.0,1069.0,1180.0,52.457,0.0019258947355546708,0.0007336695995095519,0.2132
2026-06-02T17:33:44Z,s2,baseline,50,1,96.43819762200292,93,30,35563.0,68231.0,80857.0,0.964,0.0028314103022036414,0.0010786257546244772,11.5981
2026-06-02T17:37:00Z,s2,baseline,80,3,130.78423581099923,244,145,28488.0,60294.0,69447.0,1.866,0.0038398094549774533,0.001462775411873661,5.9950
2026-06-02T17:40:48Z,s3,baseline,80,3,145.13851633000013,80,0,135548.0,138156.0,139128.0,0.551,0.004261248306658793,0.001623322542421667,20.2915
2026-06-02T17:44:55Z,s1,baseline,50,3,5533.373339382,50,27,4325400.0,5413631.0,5427152.0,0.009,0.16244492855509174,0.0618833955330622,1237.6679
