timestamp_utc,scenario,config,users,run,duration_s,requests_total,errors,p50_ms,p95_ms,p99_ms,throughput_rps,energy_kwh,co2_kg,co2_per_req_mg
2026-06-02T12:39:36Z,s2,baseline,50,2,91.09965678899971,56,0,71365.0,78096.0,78414.0,0.615,0.0011108119739636306,0.0004231638214814451,7.5565
2026-06-02T12:42:42Z,s5,baseline,80,1,63.8461275510017,5409,0,890.0,1110.0,1204.0,84.719,0.0007784910467562986,0.00029656616426181195,0.0548
2026-06-02T12:45:20Z,s5,baseline,10,3,63.447533625996584,6317,0,94.0,140.0,164.0,99.563,0.0007736296881956638,0.00029471422971813813,0.0467
2026-06-02T12:48:01Z,s2,baseline,80,2,129.7203118849975,80,0,107692.0,119990.0,120369.0,0.617,0.001581730144331376,0.0006025600984830377,7.5320
2026-06-02T12:51:45Z,s5,baseline,80,3,63.847787013000925,5437,0,889.0,1118.0,1208.0,85.156,0.0007785109386121019,0.00029657374206428026,0.0545
2026-06-02T12:54:24Z,s5,baseline,80,2,63.84084271000029,5384,0,889.0,1084.0,1160.0,84.335,0.0007784277840109101,0.0002965420643189562,0.0551
2026-06-02T12:57:02Z,s5,baseline,10,2,63.387704187000054,6204,0,96.0,141.0,167.0,97.874,0.0007728963722629901,0.0002944348730135861,0.0475
2026-06-02T12:59:56Z,s1,baseline,80,3,4542.224941605997,80,0,4408932.0,4535479.0,4536168.0,0.018,0.05538514297989753,0.021098970218191966,263.7371
2026-06-02T14:17:17Z,s4,baseline,10,1,64.20058942600008,349,0,1628.0,2653.0,4417.0,5.436,0.000782823486755312,0.0002982166072794361,0.8545
2026-06-02T14:20:00Z,s2,baseline,50,3,87.60145817500234,52,0,73630.0,77002.0,77326.0,0.594,0.0010681476631167022,0.0004069108522643077,7.8252
2026-06-02T14:23:17Z,s1,baseline,50,1,523.9405471240025,50,0,495064.0,518170.0,519504.0,0.095,0.006388571949749483,0.0024337264842570656,48.6745
2026-06-02T14:33:43Z,s2,baseline,10,2,71.71002433199828,41,0,15790.0,18483.0,18525.0,0.572,0.0008743792729594869,0.00033309478403391655,8.1243
2026-06-02T14:36:30Z,s5,baseline,50,2,63.657187841999985,5453,0,554.0,724.0,803.0,85.662,0.0007761753730069051,0.00029568400834698055,0.0542
2026-06-02T14:39:10Z,s3,baseline,10,2,66.19736961300077,84,0,7436.0,7784.0,7850.0,1.269,0.0008071686041495582,0.00030749087975077424,3.6606
2026-06-02T14:42:08Z,s1,baseline,10,1,83.93147405099808,10,0,76474.0,77962.0,77962.0,0.119,0.0010234032389007921,0.00038986546385925676,38.9865
2026-06-02T14:45:08Z,s3,baseline,80,1,80.80164051099928,100,0,59571.0,61164.0,61574.0,1.238,0.0009852444355982972,0.0003753288677411713,3.7533
2026-06-02T14:48:07Z,s2,baseline,10,3,72.01188554700275,44,0,15139.0,16242.0,17100.0,0.611,0.0008780598067698576,0.00033449688338897725,7.6022
2026-06-02T14:50:55Z,s3,baseline,50,2,79.96593880399814,100,0,36213.0,38909.0,39238.0,1.251,0.0009750467047339312,0.0003714440421683911,3.7144
2026-06-02T14:53:50Z,s4,baseline,10,3,63.532301601000654,354,0,1636.0,2433.0,2762.0,5.572,0.0007746674157998231,0.00029510955204894263,0.8336
2026-06-02T14:56:28Z,s4,baseline,10,2,64.02251844500279,393,0,1435.0,2177.0,2608.0,6.138,0.0007806447406543012,0.000297386613952256,0.7567
2026-06-02T14:59:24Z,s1,baseline,10,2,84.64180287200361,10,0,76963.0,79939.0,79939.0,0.118,0.0010320640141906813,0.00039316478620594,39.3165
2026-06-02T15:02:25Z,s3,baseline,50,3,80.90115201899971,100,0,37120.0,39254.0,40353.0,1.236,0.0009864579494948357,0.00037579115586005766,3.7579
2026-06-02T15:05:21Z,s4,baseline,80,2,75.52396954399956,463,0,12101.0,13998.0,14541.0,6.131,0.0009208936318243898,0.0003508144290435013,0.7577
2026-06-02T15:08:12Z,s3,baseline,10,3,66.54092746600145,84,0,7441.0,7849.0,7904.0,1.262,0.0008113586088403913,0.00030908706203774705,3.6796
2026-06-02T15:10:53Z,s4,baseline,50,1,70.75778360299955,428,0,7730.0,8714.0,9337.0,6.049,0.0008627774476614622,0.000328675068686634,0.7679
2026-06-02T15:13:39Z,s4,baseline,80,3,75.03529089199947,458,0,12323.0,13265.0,13739.0,6.104,0.0009153231631098018,0.00034869235898667903,0.7613
2026-06-02T15:16:29Z,s4,baseline,50,2,70.57257639200179,424,0,7747.0,8903.0,9445.0,6.008,0.000860519526335411,0.00032781491355747484,0.7731
2026-06-02T15:19:14Z,s5,baseline,50,1,63.585754034000274,6697,0,425.0,677.0,727.0,105.322,0.0007753187774651463,0.00029535768827534747,0.0441
2026-06-02T15:22:10Z,s1,baseline,50,2,505.98373476399865,50,0,486663.0,497951.0,498271.0,0.099,0.006169603771830069,0.0023503105568786647,47.0062
2026-06-02T15:32:18Z,s2,baseline,10,1,72.09470231299929,43,0,15523.0,16349.0,16940.0,0.596,0.0008790771797312866,0.00033488445161863363,7.7880
2026-06-02T15:35:05Z,s5,baseline,10,1,63.431693688999076,6130,0,97.0,145.0,179.0,96.639,0.000773417864871975,0.0002946335356229789,0.0481
2026-06-02T15:37:44Z,s3,baseline,10,1,65.7781291680003,83,0,7420.0,7966.0,8036.0,1.262,0.0008020565560415788,0.00030554344502403945,3.6812
2026-06-02T15:40:42Z,s1,baseline,80,2,4064.1982911310006,80,0,3938570.0,4057562.0,4059268.0,0.020,0.049556452908180296,0.018878530735371286,235.9816
